COMMAND           PID   RSS    VSZ     ELAPSED     TIME      %CPU                     Time
WCCILevent      28602 1094300 1282532 2-01:10:21 1-08:05:58      71.67  2017.03.31 00:11:00.521
WCCILevent      28602 1094300 1282532 2-01:11:21 1-08:06:41      71.67  2017.03.31 00:12:00.517
WCCILevent      28602 1094300 1282532 2-01:12:21 1-08:07:24      71.67  2017.03.31 00:13:00.518
WCCILevent      28602 1094300 1282532 2-01:13:21 1-08:08:06      70.00  2017.03.31 00:14:00.527
WCCILevent      28602 1094300 1282532 2-01:14:21 1-08:08:49      71.67  2017.03.31 00:15:00.518
WCCILevent      28602 1094300 1282532 2-01:15:21 1-08:09:31      70.00  2017.03.31 00:16:00.515
WCCILevent      28602 1094300 1282532 2-01:16:21 1-08:10:14      71.67  2017.03.31 00:17:00.518
WCCILevent      28602 1094300 1282532 2-01:17:21 1-08:10:57      71.67  2017.03.31 00:18:00.516
WCCILevent      28602 1094300 1282532 2-01:18:21 1-08:11:39      70.00  2017.03.31 00:19:00.518
WCCILevent      28602 1094300 1282532 2-01:19:21 1-08:12:22      71.67  2017.03.31 00:20:00.517
WCCILevent      28602 1094300 1282532 2-01:20:21 1-08:13:05      71.67  2017.03.31 00:21:00.515
WCCILevent      28602 1094300 1282532 2-01:21:21 1-08:13:47      70.00  2017.03.31 00:22:00.517
WCCILevent      28602 1094300 1282532 2-01:22:21 1-08:14:30      71.67  2017.03.31 00:23:00.519
WCCILevent      28602 1094300 1282532 2-01:23:21 1-08:15:13      71.67  2017.03.31 00:24:00.518
WCCILevent      28602 1094300 1282532 2-01:24:21 1-08:15:56      71.67  2017.03.31 00:25:00.520
WCCILevent      28602 1094300 1282532 2-01:25:21 1-08:16:38      70.00  2017.03.31 00:26:00.520
WCCILevent      28602 1094300 1282532 2-01:26:21 1-08:17:21      71.67  2017.03.31 00:27:00.519
WCCILevent      28602 1094300 1282532 2-01:27:21 1-08:18:04      71.67  2017.03.31 00:28:00.518
WCCILevent      28602 1094300 1282532 2-01:28:21 1-08:18:46      70.00  2017.03.31 00:29:00.521
WCCILevent      28602 1094300 1282532 2-01:30:21 1-08:20:12      71.67  2017.03.31 00:31:00.516
WCCILevent      28602 1094300 1282532 2-01:31:21 1-08:20:54      70.00  2017.03.31 00:32:00.515
WCCILevent      28602 1094300 1282532 2-01:32:21 1-08:21:37      71.67  2017.03.31 00:33:00.517
WCCILevent      28602 1094300 1282532 2-01:33:21 1-08:22:20      71.67  2017.03.31 00:34:00.518
WCCILevent      28602 1094300 1282532 2-01:34:21 1-08:23:03      71.67  2017.03.31 00:35:00.517
WCCILevent      28602 1094300 1282532 2-01:35:21 1-08:23:45      70.00  2017.03.31 00:36:00.516
WCCILevent      28602 1094300 1282532 2-01:36:21 1-08:24:28      71.67  2017.03.31 00:37:00.517
WCCILevent      28602 1094300 1282532 2-01:37:21 1-08:25:10      70.00  2017.03.31 00:38:00.518
WCCILevent      28602 1094300 1282532 2-01:38:21 1-08:25:53      71.67  2017.03.31 00:39:00.517
WCCILevent      28602 1094300 1282532 2-01:39:21 1-08:26:35      70.00  2017.03.31 00:40:00.517
WCCILevent      28602 1094300 1282532 2-01:40:21 1-08:27:18      71.67  2017.03.31 00:41:00.517
WCCILevent      28602 1094300 1282532 2-01:41:21 1-08:28:00      70.00  2017.03.31 00:42:00.516
WCCILevent      28602 1094300 1282532 2-01:42:21 1-08:28:43      71.67  2017.03.31 00:43:00.518
WCCILevent      28602 1094300 1282532 2-01:43:21 1-08:29:25      70.00  2017.03.31 00:44:00.516
WCCILevent      28602 1094300 1282532 2-01:44:21 1-08:30:08      71.67  2017.03.31 00:45:00.518
WCCILevent      28602 1094300 1282532 2-01:45:21 1-08:30:50      70.00  2017.03.31 00:46:00.519
WCCILevent      28602 1094300 1282532 2-01:46:21 1-08:31:33      71.67  2017.03.31 00:47:00.515
WCCILevent      28602 1094300 1282532 2-01:47:21 1-08:32:16      71.67  2017.03.31 00:48:00.519
WCCILevent      28602 1094300 1282532 2-01:48:21 1-08:32:58      70.00  2017.03.31 00:49:00.518
WCCILevent      28602 1094300 1282532 2-01:49:21 1-08:33:41      71.67  2017.03.31 00:50:00.521
WCCILevent      28602 1094300 1282532 2-01:50:21 1-08:34:24      71.67  2017.03.31 00:51:00.523
WCCILevent      28602 1094300 1282532 2-01:51:21 1-08:35:07      71.67  2017.03.31 00:52:00.519
WCCILevent      28602 1094300 1282532 2-01:52:21 1-08:35:49      70.00  2017.03.31 00:53:00.517
WCCILevent      28602 1094300 1282532 2-01:53:21 1-08:36:32      71.67  2017.03.31 00:54:00.522
WCCILevent      28602 1094300 1282532 2-01:54:21 1-08:37:15      71.67  2017.03.31 00:55:00.520
WCCILevent      28602 1094300 1282532 2-01:55:21 1-08:37:58      71.67  2017.03.31 00:56:00.519
WCCILevent      28602 1094300 1282532 2-01:56:21 1-08:38:40      70.00  2017.03.31 00:57:00.517
WCCILevent      28602 1094300 1282532 2-01:57:21 1-08:39:23      71.67  2017.03.31 00:58:00.519
WCCILevent      28602 1094300 1282532 2-01:58:21 1-08:40:06      71.67  2017.03.31 00:59:00.518
WCCILevent      28602 1094300 1282532 2-01:59:21 1-08:40:48      70.00  2017.03.31 01:00:00.519
WCCILevent      28602 1094300 1282532 2-02:00:21 1-08:41:31      71.67  2017.03.31 01:01:00.515
WCCILevent      28602 1094300 1282532 2-02:01:21 1-08:42:13      70.00  2017.03.31 01:02:00.521
WCCILevent      28602 1094300 1282532 2-02:02:21 1-08:42:56      71.67  2017.03.31 01:03:00.517
WCCILevent      28602 1094300 1282532 2-02:03:21 1-08:43:39      71.67  2017.03.31 01:04:00.516
WCCILevent      28602 1094300 1282532 2-02:04:21 1-08:44:21      70.00  2017.03.31 01:05:00.517
WCCILevent      28602 1094300 1282532 2-02:05:21 1-08:45:04      71.67  2017.03.31 01:06:00.516
WCCILevent      28602 1094300 1282532 2-02:06:22 1-08:45:47      70.49  2017.03.31 01:07:00.800
WCCILevent      28602 1094300 1282532 2-02:07:21 1-08:46:29      71.19  2017.03.31 01:08:00.515
WCCILevent      28602 1094300 1282532 2-02:08:21 1-08:47:12      71.67  2017.03.31 01:09:00.517
WCCILevent      28602 1094300 1282532 2-02:09:21 1-08:47:55      71.67  2017.03.31 01:10:00.517
WCCILevent      28602 1094300 1282532 2-02:10:21 1-08:48:37      70.00  2017.03.31 01:11:00.516
WCCILevent      28602 1094300 1282532 2-02:11:21 1-08:49:20      71.67  2017.03.31 01:12:00.519
WCCILevent      28602 1094300 1282532 2-02:12:21 1-08:50:03      71.67  2017.03.31 01:13:00.516
WCCILevent      28602 1094300 1282532 2-02:13:21 1-08:50:45      70.00  2017.03.31 01:14:00.517
WCCILevent      28602 1094300 1282532 2-02:14:21 1-08:51:28      71.67  2017.03.31 01:15:00.518
WCCILevent      28602 1094300 1282532 2-02:15:21 1-08:52:10      70.00  2017.03.31 01:16:00.516
WCCILevent      28602 1094300 1282532 2-02:16:21 1-08:52:53      71.67  2017.03.31 01:17:00.522
WCCILevent      28602 1094300 1282532 2-02:17:21 1-08:53:36      71.67  2017.03.31 01:18:00.516
WCCILevent      28602 1094300 1282532 2-02:18:21 1-08:54:18      70.00  2017.03.31 01:19:00.517
WCCILevent      28602 1094300 1282532 2-02:19:21 1-08:55:01      71.67  2017.03.31 01:20:00.519
WCCILevent      28602 1094300 1282532 2-02:20:21 1-08:55:43      70.00  2017.03.31 01:21:00.517
WCCILevent      28602 1094300 1282532 2-02:21:21 1-08:56:26      71.67  2017.03.31 01:22:00.525
WCCILevent      28602 1094300 1282532 2-02:22:21 1-08:57:09      71.67  2017.03.31 01:23:00.517
WCCILevent      28602 1094300 1282532 2-02:23:21 1-08:57:51      70.00  2017.03.31 01:24:00.519
WCCILevent      28602 1094300 1282532 2-02:24:21 1-08:58:34      71.67  2017.03.31 01:25:00.519
WCCILevent      28602 1094300 1282532 2-02:25:21 1-08:59:17      71.67  2017.03.31 01:26:00.517
WCCILevent      28602 1094300 1282532 2-02:26:21 1-08:59:59      70.00  2017.03.31 01:27:00.518
WCCILevent      28602 1094300 1282532 2-02:27:21 1-09:00:42      71.67  2017.03.31 01:28:00.524
WCCILevent      28602 1094300 1282532 2-02:28:21 1-09:01:25      71.67  2017.03.31 01:29:00.517
WCCILevent      28602 1094300 1282532 2-02:29:21 1-09:02:07      70.00  2017.03.31 01:30:00.518
WCCILevent      28602 1094300 1282532 2-02:30:21 1-09:02:50      71.67  2017.03.31 01:31:00.515
WCCILevent      28602 1094300 1282532 2-02:31:21 1-09:03:32      70.00  2017.03.31 01:32:00.516
WCCILevent      28602 1094300 1282532 2-02:32:21 1-09:04:15      71.67  2017.03.31 01:33:00.518
WCCILevent      28602 1094300 1282532 2-02:33:21 1-09:04:57      70.00  2017.03.31 01:34:00.518
WCCILevent      28602 1094300 1282532 2-02:34:21 1-09:05:40      71.67  2017.03.31 01:35:00.516
WCCILevent      28602 1094300 1282532 2-02:35:21 1-09:06:22      70.00  2017.03.31 01:36:00.516
WCCILevent      28602 1094300 1282532 2-02:36:21 1-09:07:05      71.67  2017.03.31 01:37:00.518
WCCILevent      28602 1094300 1282532 2-02:37:21 1-09:07:47      70.00  2017.03.31 01:38:00.516
WCCILevent      28602 1094300 1282532 2-02:38:21 1-09:08:30      71.67  2017.03.31 01:39:00.519
WCCILevent      28602 1094300 1282532 2-02:39:21 1-09:09:12      70.00  2017.03.31 01:40:00.521
WCCILevent      28602 1094300 1282532 2-02:40:21 1-09:09:55      71.67  2017.03.31 01:41:00.518
WCCILevent      28602 1094300 1282532 2-02:41:21 1-09:10:37      70.00  2017.03.31 01:42:00.517
WCCILevent      28602 1094300 1282532 2-02:42:21 1-09:11:20      71.67  2017.03.31 01:43:00.519
WCCILevent      28602 1094300 1282532 2-02:43:21 1-09:12:02      70.00  2017.03.31 01:44:00.517
WCCILevent      28602 1094300 1282532 2-02:44:21 1-09:12:45      71.67  2017.03.31 01:45:00.515
WCCILevent      28602 1094300 1282532 2-02:45:21 1-09:13:27      70.00  2017.03.31 01:46:00.517
WCCILevent      28602 1094300 1282532 2-02:46:21 1-09:14:10      71.67  2017.03.31 01:47:00.520
WCCILevent      28602 1094300 1282532 2-02:47:21 1-09:14:52      70.00  2017.03.31 01:48:00.518
WCCILevent      28602 1094300 1282532 2-02:48:21 1-09:15:35      71.67  2017.03.31 01:49:00.520
WCCILevent      28602 1094300 1282532 2-02:49:21 1-09:16:17      70.00  2017.03.31 01:50:00.517
WCCILevent      28602 1094300 1282532 2-02:50:21 1-09:17:00      71.67  2017.03.31 01:51:00.520
WCCILevent      28602 1094300 1282532 2-02:51:21 1-09:17:43      71.67  2017.03.31 01:52:00.531
WCCILevent      28602 1094300 1282532 2-02:52:21 1-09:18:25      70.00  2017.03.31 01:53:00.518
WCCILevent      28602 1094300 1282532 2-02:53:21 1-09:19:08      71.67  2017.03.31 01:54:00.519
WCCILevent      28602 1094300 1282532 2-02:54:21 1-09:19:50      70.00  2017.03.31 01:55:00.515
WCCILevent      28602 1094300 1282532 2-02:55:21 1-09:20:33      71.67  2017.03.31 01:56:00.517
WCCILevent      28602 1094300 1282532 2-02:56:21 1-09:21:16      71.67  2017.03.31 01:57:00.517
WCCILevent      28602 1094300 1282532 2-02:57:21 1-09:21:58      70.00  2017.03.31 01:58:00.525
WCCILevent      28602 1094300 1282532 2-02:58:21 1-09:22:41      71.67  2017.03.31 01:59:00.522
WCCILevent      28602 1094300 1282532 2-02:59:21 1-09:23:23      70.00  2017.03.31 02:00:00.517
WCCILevent      28602 1094300 1282532 2-03:00:21 1-09:24:06      71.67  2017.03.31 02:01:00.516
WCCILevent      28602 1094300 1282532 2-03:01:21 1-09:24:48      70.00  2017.03.31 02:02:00.516
WCCILevent      28602 1094300 1282532 2-03:02:21 1-09:25:31      71.67  2017.03.31 02:03:00.517
WCCILevent      28602 1094300 1282532 2-03:03:21 1-09:26:13      70.00  2017.03.31 02:04:00.518
WCCILevent      28602 1094300 1282532 2-03:04:21 1-09:26:56      71.67  2017.03.31 02:05:00.516
WCCILevent      28602 1094300 1282532 2-03:05:21 1-09:27:38      70.00  2017.03.31 02:06:00.515
WCCILevent      28602 1094300 1282532 2-03:06:21 1-09:28:20      70.00  2017.03.31 02:07:00.516
WCCILevent      28602 1094300 1282532 2-03:07:21 1-09:29:03      71.67  2017.03.31 02:08:00.517
WCCILevent      28602 1094300 1282532 2-03:08:21 1-09:29:46      71.67  2017.03.31 02:09:00.517
WCCILevent      28602 1094300 1282532 2-03:09:21 1-09:30:28      70.00  2017.03.31 02:10:00.517
WCCILevent      28602 1094300 1282532 2-03:10:21 1-09:31:11      71.67  2017.03.31 02:11:00.518
WCCILevent      28602 1094300 1282532 2-03:11:21 1-09:31:53      70.00  2017.03.31 02:12:00.518
WCCILevent      28602 1094300 1282532 2-03:12:21 1-09:32:36      71.67  2017.03.31 02:13:00.517
WCCILevent      28602 1094300 1282532 2-03:13:21 1-09:33:18      70.00  2017.03.31 02:14:00.518
WCCILevent      28602 1094300 1282532 2-03:14:21 1-09:34:01      71.67  2017.03.31 02:15:00.517
WCCILevent      28602 1094300 1282532 2-03:15:21 1-09:34:43      70.00  2017.03.31 02:16:00.516
WCCILevent      28602 1094300 1282532 2-03:16:21 1-09:35:26      71.67  2017.03.31 02:17:00.517
WCCILevent      28602 1094300 1282532 2-03:17:21 1-09:36:08      70.00  2017.03.31 02:18:00.516
WCCILevent      28602 1094300 1282532 2-03:18:21 1-09:36:51      71.67  2017.03.31 02:19:00.517
WCCILevent      28602 1094300 1282532 2-03:19:21 1-09:37:34      71.67  2017.03.31 02:20:00.519
WCCILevent      28602 1094300 1282532 2-03:20:21 1-09:38:16      70.00  2017.03.31 02:21:00.517
WCCILevent      28602 1094300 1282532 2-03:21:21 1-09:38:59      71.67  2017.03.31 02:22:00.520
WCCILevent      28602 1094300 1282532 2-03:22:21 1-09:39:42      71.67  2017.03.31 02:23:00.518
WCCILevent      28602 1094300 1282532 2-03:23:21 1-09:40:24      70.00  2017.03.31 02:24:00.522
WCCILevent      28602 1094300 1282532 2-03:24:21 1-09:41:07      71.67  2017.03.31 02:25:00.520
WCCILevent      28602 1094300 1282532 2-03:25:21 1-09:41:49      70.00  2017.03.31 02:26:00.526
WCCILevent      28602 1094300 1282532 2-03:26:21 1-09:42:31      70.00  2017.03.31 02:27:00.521
WCCILevent      28602 1094300 1282532 2-03:27:21 1-09:43:14      71.67  2017.03.31 02:28:00.517
WCCILevent      28602 1094300 1282532 2-03:28:21 1-09:43:57      71.67  2017.03.31 02:29:00.520
WCCILevent      28602 1094300 1282532 2-03:29:21 1-09:44:39      70.00  2017.03.31 02:30:00.516
WCCILevent      28602 1094300 1282532 2-03:30:21 1-09:45:22      71.67  2017.03.31 02:31:00.516
WCCILevent      28602 1094300 1282532 2-03:31:21 1-09:46:04      70.00  2017.03.31 02:32:00.515
WCCILevent      28602 1094300 1282532 2-03:32:21 1-09:46:47      71.67  2017.03.31 02:33:00.517
WCCILevent      28602 1094300 1282532 2-03:33:21 1-09:47:29      70.00  2017.03.31 02:34:00.519
WCCILevent      28602 1094300 1282532 2-03:34:21 1-09:48:12      71.67  2017.03.31 02:35:00.516
WCCILevent      28602 1094300 1282532 2-03:35:21 1-09:48:55      71.67  2017.03.31 02:36:00.517
WCCILevent      28602 1094300 1282532 2-03:36:21 1-09:49:37      70.00  2017.03.31 02:37:00.515
WCCILevent      28602 1094300 1282532 2-03:37:21 1-09:50:20      71.67  2017.03.31 02:38:00.517
WCCILevent      28602 1094300 1282532 2-03:38:21 1-09:51:02      70.00  2017.03.31 02:39:00.523
WCCILevent      28602 1094300 1282532 2-03:39:21 1-09:51:45      71.67  2017.03.31 02:40:00.517
WCCILevent      28602 1094300 1282532 2-03:40:21 1-09:52:28      71.67  2017.03.31 02:41:00.516
WCCILevent      28602 1094300 1282532 2-03:41:21 1-09:53:10      70.00  2017.03.31 02:42:00.517
WCCILevent      28602 1094300 1282532 2-03:42:21 1-09:53:53      71.67  2017.03.31 02:43:00.517
WCCILevent      28602 1094300 1282532 2-03:43:21 1-09:54:35      70.00  2017.03.31 02:44:00.515
WCCILevent      28602 1094300 1282532 2-03:44:21 1-09:55:18      71.67  2017.03.31 02:45:00.519
WCCILevent      28602 1094300 1282532 2-03:45:21 1-09:56:00      70.00  2017.03.31 02:46:00.517
WCCILevent      28602 1094300 1282532 2-03:46:21 1-09:56:43      71.67  2017.03.31 02:47:00.516
WCCILevent      28602 1094300 1282532 2-03:47:21 1-09:57:25      70.00  2017.03.31 02:48:00.519
WCCILevent      28602 1094300 1282532 2-03:48:21 1-09:58:08      71.67  2017.03.31 02:49:00.517
WCCILevent      28602 1094300 1282532 2-03:49:21 1-09:58:50      70.00  2017.03.31 02:50:00.518
WCCILevent      28602 1094300 1282532 2-03:50:21 1-09:59:33      71.67  2017.03.31 02:51:00.516
WCCILevent      28602 1094300 1282532 2-03:51:21 1-10:00:16      71.67  2017.03.31 02:52:00.518
WCCILevent      28602 1094300 1282532 2-03:52:21 1-10:00:58      70.00  2017.03.31 02:53:00.516
WCCILevent      28602 1094300 1282532 2-03:53:21 1-10:01:41      71.67  2017.03.31 02:54:00.516
WCCILevent      28602 1094300 1282532 2-03:54:21 1-10:02:24      71.67  2017.03.31 02:55:00.518
WCCILevent      28602 1094300 1282532 2-03:55:21 1-10:03:06      70.00  2017.03.31 02:56:00.516
WCCILevent      28602 1094300 1282532 2-03:56:21 1-10:03:48      70.00  2017.03.31 02:57:00.517
WCCILevent      28602 1094300 1282532 2-03:57:21 1-10:04:31      71.67  2017.03.31 02:58:00.521
WCCILevent      28602 1094300 1282532 2-03:58:21 1-10:05:14      71.67  2017.03.31 02:59:00.517
WCCILevent      28602 1094300 1282532 2-03:59:21 1-10:05:56      70.00  2017.03.31 03:00:00.515
WCCILevent      28602 1094300 1282532 2-04:00:21 1-10:06:39      71.67  2017.03.31 03:01:00.517
WCCILevent      28602 1094300 1282532 2-04:01:21 1-10:07:21      70.00  2017.03.31 03:02:00.516
WCCILevent      28602 1094300 1282532 2-04:02:21 1-10:08:04      71.67  2017.03.31 03:03:00.532
WCCILevent      28602 1094300 1282532 2-04:03:21 1-10:08:46      70.00  2017.03.31 03:04:00.517
WCCILevent      28602 1094300 1282532 2-04:04:21 1-10:09:29      71.67  2017.03.31 03:05:00.517
WCCILevent      28602 1094300 1282532 2-04:05:21 1-10:10:11      70.00  2017.03.31 03:06:00.525
WCCILevent      28602 1094300 1282532 2-04:06:21 1-10:10:54      71.67  2017.03.31 03:07:00.515
WCCILevent      28602 1094300 1282532 2-04:07:21 1-10:11:36      70.00  2017.03.31 03:08:00.516
WCCILevent      28602 1094300 1282532 2-04:08:21 1-10:12:19      71.67  2017.03.31 03:09:00.518
WCCILevent      28602 1094300 1282532 2-04:09:21 1-10:13:01      70.00  2017.03.31 03:10:00.518
WCCILevent      28602 1094300 1282532 2-04:10:21 1-10:13:44      71.67  2017.03.31 03:11:00.517
WCCILevent      28602 1094300 1282532 2-04:11:21 1-10:14:26      70.00  2017.03.31 03:12:00.524
WCCILevent      28602 1094300 1282532 2-04:12:21 1-10:15:08      70.00  2017.03.31 03:13:00.518
WCCILevent      28602 1094300 1282532 2-04:13:21 1-10:15:51      71.67  2017.03.31 03:14:00.516
WCCILevent      28602 1094300 1282532 2-04:14:21 1-10:16:33      70.00  2017.03.31 03:15:00.518
WCCILevent      28602 1094300 1282532 2-04:15:21 1-10:17:15      70.00  2017.03.31 03:16:00.517
WCCILevent      28602 1094300 1282532 2-04:16:21 1-10:17:57      70.00  2017.03.31 03:17:00.517
WCCILevent      28602 1094300 1282532 2-04:17:21 1-10:18:38      68.33  2017.03.31 03:18:00.517
WCCILevent      28602 1094300 1282532 2-04:18:21 1-10:19:20      70.00  2017.03.31 03:19:00.518
WCCILevent      28602 1094300 1282532 2-04:19:21 1-10:20:02      70.00  2017.03.31 03:20:00.515
WCCILevent      28602 1094300 1282532 2-04:20:21 1-10:20:44      70.00  2017.03.31 03:21:00.519
WCCILevent      28602 1094300 1282532 2-04:21:21 1-10:21:26      70.00  2017.03.31 03:22:00.520
WCCILevent      28602 1094300 1282532 2-04:22:21 1-10:22:08      70.00  2017.03.31 03:23:00.518
WCCILevent      28602 1094300 1282532 2-04:23:21 1-10:22:51      71.67  2017.03.31 03:24:00.528
WCCILevent      28602 1094300 1282532 2-04:24:21 1-10:23:33      70.00  2017.03.31 03:25:00.519
WCCILevent      28602 1094300 1282532 2-04:25:21 1-10:24:16      71.67  2017.03.31 03:26:00.518
WCCILevent      28602 1094300 1282532 2-04:26:21 1-10:24:58      70.00  2017.03.31 03:27:00.517
WCCILevent      28602 1094300 1282532 2-04:27:21 1-10:25:41      71.67  2017.03.31 03:28:00.521
WCCILevent      28602 1094300 1282532 2-04:28:21 1-10:26:23      70.00  2017.03.31 03:29:00.520
WCCILevent      28602 1094300 1282532 2-04:29:21 1-10:27:05      70.00  2017.03.31 03:30:00.519
WCCILevent      28602 1094300 1282532 2-04:30:21 1-10:27:47      70.00  2017.03.31 03:31:00.519
WCCILevent      28602 1094300 1282532 2-04:31:21 1-10:28:30      71.67  2017.03.31 03:32:00.516
WCCILevent      28602 1094300 1282532 2-04:32:21 1-10:29:12      70.00  2017.03.31 03:33:00.529
WCCILevent      28602 1094300 1282532 2-04:33:21 1-10:29:54      70.00  2017.03.31 03:34:00.518
WCCILevent      28602 1094300 1282532 2-04:34:21 1-10:30:37      71.67  2017.03.31 03:35:00.521
WCCILevent      28602 1094300 1282532 2-04:35:21 1-10:31:19      70.00  2017.03.31 03:36:00.518
WCCILevent      28602 1094300 1282532 2-04:36:21 1-10:32:02      71.67  2017.03.31 03:37:00.518
WCCILevent      28602 1094300 1282532 2-04:37:21 1-10:32:44      70.00  2017.03.31 03:38:00.515
WCCILevent      28602 1094300 1282532 2-04:38:21 1-10:33:27      71.67  2017.03.31 03:39:00.517
WCCILevent      28602 1094300 1282532 2-04:39:21 1-10:34:09      70.00  2017.03.31 03:40:00.519
WCCILevent      28602 1094300 1282532 2-04:40:21 1-10:34:51      70.00  2017.03.31 03:41:00.516
WCCILevent      28602 1094300 1282532 2-04:41:21 1-10:35:33      70.00  2017.03.31 03:42:00.515
WCCILevent      28602 1094300 1282532 2-04:42:21 1-10:36:16      71.67  2017.03.31 03:43:00.516
WCCILevent      28602 1094300 1282532 2-04:43:21 1-10:36:58      70.00  2017.03.31 03:44:00.519
WCCILevent      28602 1094300 1282532 2-04:44:21 1-10:37:40      70.00  2017.03.31 03:45:00.518
WCCILevent      28602 1094300 1282532 2-04:45:21 1-10:38:23      71.67  2017.03.31 03:46:00.521
WCCILevent      28602 1094300 1282532 2-04:46:21 1-10:39:06      71.67  2017.03.31 03:47:00.518
WCCILevent      28602 1094300 1282532 2-04:47:21 1-10:39:48      70.00  2017.03.31 03:48:00.516
WCCILevent      28602 1094300 1282532 2-04:48:21 1-10:40:31      71.67  2017.03.31 03:49:00.516
WCCILevent      28602 1094300 1282532 2-04:49:21 1-10:41:13      70.00  2017.03.31 03:50:00.515
WCCILevent      28602 1094300 1282532 2-04:50:21 1-10:41:56      71.67  2017.03.31 03:51:00.519
WCCILevent      28602 1094300 1282532 2-04:51:21 1-10:42:39      71.67  2017.03.31 03:52:00.521
WCCILevent      28602 1094300 1282532 2-04:52:21 1-10:43:22      71.67  2017.03.31 03:53:00.517
WCCILevent      28602 1094300 1282532 2-04:53:21 1-10:44:04      70.00  2017.03.31 03:54:00.518
WCCILevent      28602 1094300 1282532 2-04:54:21 1-10:44:47      71.67  2017.03.31 03:55:00.516
WCCILevent      28602 1094300 1282532 2-04:55:21 1-10:45:29      70.00  2017.03.31 03:56:00.516
WCCILevent      28602 1094300 1282532 2-04:56:21 1-10:46:12      71.67  2017.03.31 03:57:00.524
WCCILevent      28602 1094300 1282532 2-04:57:21 1-10:46:55      71.67  2017.03.31 03:58:00.515
WCCILevent      28602 1094300 1282532 2-04:58:21 1-10:47:38      71.67  2017.03.31 03:59:00.522
WCCILevent      28602 1094300 1282532 2-04:59:21 1-10:48:21      71.67  2017.03.31 04:00:00.520
WCCILevent      28602 1094300 1282532 2-05:00:21 1-10:49:03      70.00  2017.03.31 04:01:00.519
WCCILevent      28602 1094300 1282532 2-05:01:21 1-10:49:46      71.67  2017.03.31 04:02:00.523
WCCILevent      28602 1094300 1282532 2-05:02:21 1-10:50:29      71.67  2017.03.31 04:03:00.517
WCCILevent      28602 1094300 1282532 2-05:03:21 1-10:51:12      71.67  2017.03.31 04:04:00.517
WCCILevent      28602 1094300 1282532 2-05:04:21 1-10:51:55      71.67  2017.03.31 04:05:00.516
WCCILevent      28602 1094300 1282532 2-05:05:21 1-10:52:37      70.00  2017.03.31 04:06:00.516
WCCILevent      28602 1094300 1282532 2-05:06:21 1-10:53:20      71.67  2017.03.31 04:07:00.516
WCCILevent      28602 1094300 1282532 2-05:07:21 1-10:54:03      71.67  2017.03.31 04:08:00.517
WCCILevent      28602 1094300 1282532 2-05:08:21 1-10:54:46      71.67  2017.03.31 04:09:00.517
WCCILevent      28602 1094300 1282532 2-05:09:21 1-10:55:29      71.67  2017.03.31 04:10:00.531
WCCILevent      28602 1094300 1282532 2-05:10:21 1-10:56:12      71.67  2017.03.31 04:11:00.517
WCCILevent      28602 1094300 1282532 2-05:11:21 1-10:56:55      71.67  2017.03.31 04:12:00.517
WCCILevent      28602 1094300 1282532 2-05:12:21 1-10:57:37      70.00  2017.03.31 04:13:00.528
WCCILevent      28602 1094300 1282532 2-05:13:22 1-10:58:20      70.49  2017.03.31 04:14:00.844
WCCILevent      28602 1094300 1282532 2-05:14:21 1-10:59:03      72.88  2017.03.31 04:15:00.521
WCCILevent      28602 1094300 1282532 2-05:15:21 1-10:59:46      71.67  2017.03.31 04:16:00.519
WCCILevent      28602 1094300 1282532 2-05:16:21 1-11:00:29      71.67  2017.03.31 04:17:00.521
WCCILevent      28602 1094300 1282532 2-05:17:21 1-11:01:12      71.67  2017.03.31 04:18:00.518
WCCILevent      28602 1094300 1282532 2-05:18:21 1-11:01:55      71.67  2017.03.31 04:19:00.518
WCCILevent      28602 1094300 1282532 2-05:19:21 1-11:02:38      71.67  2017.03.31 04:20:00.519
WCCILevent      28602 1094300 1282532 2-05:20:21 1-11:03:21      71.67  2017.03.31 04:21:00.519
WCCILevent      28602 1094300 1282532 2-05:21:21 1-11:04:04      71.67  2017.03.31 04:22:00.516
WCCILevent      28602 1094300 1282532 2-05:22:21 1-11:04:46      70.00  2017.03.31 04:23:00.519
WCCILevent      28602 1094300 1282532 2-05:23:21 1-11:05:29      71.67  2017.03.31 04:24:00.518
WCCILevent      28602 1094300 1282532 2-05:24:21 1-11:06:11      70.00  2017.03.31 04:25:00.521
WCCILevent      28602 1094300 1282532 2-05:25:21 1-11:06:54      71.67  2017.03.31 04:26:00.517
WCCILevent      28602 1094300 1282532 2-05:26:21 1-11:07:37      71.67  2017.03.31 04:27:00.517
WCCILevent      28602 1094300 1282532 2-05:27:21 1-11:08:19      70.00  2017.03.31 04:28:00.518
WCCILevent      28602 1094300 1282532 2-05:28:21 1-11:09:01      70.00  2017.03.31 04:29:00.517
WCCILevent      28602 1094300 1282532 2-05:29:21 1-11:09:44      71.67  2017.03.31 04:30:00.515
WCCILevent      28602 1094300 1282532 2-05:30:21 1-11:10:26      70.00  2017.03.31 04:31:00.517
WCCILevent      28602 1094300 1282532 2-05:31:21 1-11:11:09      71.67  2017.03.31 04:32:00.516
WCCILevent      28602 1094300 1282532 2-05:32:21 1-11:11:51      70.00  2017.03.31 04:33:00.516
WCCILevent      28602 1094300 1282532 2-05:33:21 1-11:12:34      71.67  2017.03.31 04:34:00.517
